Document_No,Expected_Issues
2310001637,INCORRECT_VENDOR_PAN
2310001638,INCORRECT_VENDOR_PAN
2510001639,INCORRECT_VENDOR_PAN
2310001640,INCORRECT_VENDOR_PAN
2510001641,INCORRECT_VENDOR_PAN
2510001642,INCORRECT_VENDOR_PAN
2510001643,INCORRECT_VENDOR_PAN
2310001644,INCORRECT_VENDOR_PAN
2310001645,INCORRECT_VENDOR_PAN
2310001646,INCORRECT_VENDOR_PAN
2510001647,INCORRECT_VENDOR_PAN
2510001648,INCORRECT_VENDOR_PAN
2310001649,INCORRECT_VENDOR_PAN
2510001650,INCORRECT_VENDOR_PAN
2510001651,INCORRECT_VENDOR_PAN
2510001652,INCORRECT_VENDOR_PAN
2510001653,INCORRECT_VENDOR_PAN
2310001654,INCORRECT_VENDOR_PAN
2310001655,INCORRECT_VENDOR_PAN
2510001656,NO_ISSUE
2510001657,NO_ISSUE
2510001658,NO_ISSUE
2510001659,NO_ISSUE
2510001660,NO_ISSUE
2510001661,NO_ISSUE
2310001662,NO_ISSUE
2510001663,NO_ISSUE
2310001664,NO_ISSUE
2310001665,NO_ISSUE
2310001666,NO_ISSUE
2510001667,NO_ISSUE
2510001668,NO_ISSUE
2510001669,NO_ISSUE
2510001670,NO_ISSUE
2310001671,NO_ISSUE
2510001672,NO_ISSUE
2510001673,NO_ISSUE
2310001674,NO_ISSUE
2510001675,NO_ISSUE
2510001676,NO_ISSUE
2310001677,NO_ISSUE
2310001678,NO_ISSUE
2510001679,NO_ISSUE
2510001680,NO_ISSUE
2510001681,NO_ISSUE
2510001682,NO_ISSUE
2310001683,NO_ISSUE
2310001684,NO_ISSUE
2310001685,NO_ISSUE
2510001686,NO_ISSUE
2510001687,NO_ISSUE
2510001688,NO_ISSUE
2510001689,NO_ISSUE
2510001690,NO_ISSUE
2510001691,NO_ISSUE
2510001692,"PAN_MISSING,NO_TDS_DEDUCTED"
2510001693,"WRONG_RATE,WRONG_GL"
2310001694,"WRONG_SECTION,EXCESS_TDS"
2510001695,"TDS_NOT_APPLICABLE,SHORT_TDS"
2510001696,"PAN_FORMAT_INVALID,PAN_MISSING_NORMAL_RATE"
2310001697,"PAN_MISSING,NO_TDS_DEDUCTED"
2310001698,"WRONG_RATE,WRONG_GL"
2510001699,"WRONG_SECTION,EXCESS_TDS"
2310001700,"TDS_NOT_APPLICABLE,SHORT_TDS"
2510001701,"PAN_FORMAT_INVALID,PAN_MISSING_NORMAL_RATE"
2310001702,"PAN_MISSING,NO_TDS_DEDUCTED"
2310001703,"WRONG_RATE,WRONG_GL"
2510001704,"WRONG_SECTION,EXCESS_TDS"
2310001705,"TDS_NOT_APPLICABLE,SHORT_TDS"
2310001706,"PAN_FORMAT_INVALID,PAN_MISSING_NORMAL_RATE"
2510001707,"PAN_MISSING,NO_TDS_DEDUCTED"
2510001708,"WRONG_RATE,WRONG_GL"
2510001709,"WRONG_SECTION,EXCESS_TDS"
2310001710,"TDS_NOT_APPLICABLE,SHORT_TDS"
2510001711,"PAN_FORMAT_INVALID,PAN_MISSING_NORMAL_RATE"
2310001712,"PAN_MISSING,NO_TDS_DEDUCTED"
2310001713,"WRONG_RATE,WRONG_GL"
2510001714,"WRONG_SECTION,EXCESS_TDS"
2510001715,"TDS_NOT_APPLICABLE,SHORT_TDS"
2310001716,"PAN_FORMAT_INVALID,PAN_MISSING_NORMAL_RATE"
2310001717,"PAN_MISSING,NO_TDS_DEDUCTED"
2310001718,"WRONG_RATE,WRONG_GL"
2310001719,"WRONG_SECTION,EXCESS_TDS"
2310001720,"TDS_NOT_APPLICABLE,SHORT_TDS"
2310001721,"PAN_FORMAT_INVALID,PAN_MISSING_NORMAL_RATE"
2510001722,NO_ISSUE
2510001723,NO_ISSUE
2510001724,NO_ISSUE
2510001725,NO_ISSUE
2510001726,NO_ISSUE
2510001727,NO_ISSUE
2510001728,NO_ISSUE
2510001729,NO_ISSUE
2510001730,NO_ISSUE
2510001731,NO_ISSUE
2510001732,NO_ISSUE
2510001733,NO_ISSUE
2510001734,NO_ISSUE
2510001735,NO_ISSUE
2510001736,NO_ISSUE
2510001737,NO_ISSUE
2510001738,NO_ISSUE
2510001739,NO_ISSUE
2510001740,NO_ISSUE
2510001741,NO_ISSUE
2510001742,NO_ISSUE
2510001743,NO_ISSUE
2510001744,NO_ISSUE
2510001745,NO_ISSUE
2510001746,NO_ISSUE
2510001747,NO_ISSUE
2510001748,NO_ISSUE
2510001749,NO_ISSUE
2510001750,NO_ISSUE
2510001751,NO_ISSUE
2510001752,EXCESS_TDS
2510001753,NO_TDS_DEDUCTED
2310001754,SHORT_TDS
2310001755,EXCESS_TDS
2310001756,NO_TDS_DEDUCTED
2510001757,SHORT_TDS
2510001758,EXCESS_TDS
2510001759,NO_TDS_DEDUCTED
2510001760,SHORT_TDS
2310001761,EXCESS_TDS
2310001762,NO_TDS_DEDUCTED
2510001763,SHORT_TDS
2510001764,EXCESS_TDS
2510001765,NO_TDS_DEDUCTED
2510001766,SHORT_TDS
2510001767,EXCESS_TDS
2510001768,NO_TDS_DEDUCTED
2510001769,SHORT_TDS
2310001770,EXCESS_TDS
2310001771,NO_TDS_DEDUCTED
2510001772,SHORT_TDS
2510001773,EXCESS_TDS
2310001774,NO_TDS_DEDUCTED
2310001775,SHORT_TDS
2510001776,EXCESS_TDS
2310001777,NO_TDS_DEDUCTED
2310001778,SHORT_TDS
2310001779,EXCESS_TDS
2310001780,NO_TDS_DEDUCTED
2310001781,SHORT_TDS
2310001782,EXCESS_TDS
2310001783,NO_TDS_DEDUCTED
2510001784,SHORT_TDS
2310001785,EXCESS_TDS
2310001786,NO_TDS_DEDUCTED
2310001787,SHORT_TDS
2310001788,EXCESS_TDS
2510001789,NO_TDS_DEDUCTED
2310001790,SHORT_TDS
2310001791,EXCESS_TDS
2310001792,NO_TDS_DEDUCTED
2510001793,SHORT_TDS
2310001794,EXCESS_TDS
2510001795,NO_TDS_DEDUCTED
2310001796,SHORT_TDS
2510001797,EXCESS_TDS
2510001798,NO_TDS_DEDUCTED
2510001799,SHORT_TDS
2510001800,EXCESS_TDS
2310001801,NO_TDS_DEDUCTED
2510001802,SHORT_TDS
2310001803,EXCESS_TDS
2510001804,NO_TDS_DEDUCTED
2310001805,SHORT_TDS
2310001806,EXCESS_TDS
2510001807,NO_TDS_DEDUCTED
2310001808,SHORT_TDS
2310001809,EXCESS_TDS
2310001810,NO_TDS_DEDUCTED
2510001811,SHORT_TDS
2510001812,EXCESS_TDS
2510001813,NO_TDS_DEDUCTED
2510001814,SHORT_TDS
2510001815,EXCESS_TDS
2310001816,NO_TDS_DEDUCTED
2510001817,SHORT_TDS
2310001818,EXCESS_TDS
2310001819,NO_TDS_DEDUCTED
2310001820,SHORT_TDS
2510001821,EXCESS_TDS
2310001822,NO_TDS_DEDUCTED
2510001823,SHORT_TDS
2310001824,EXCESS_TDS
2310001825,NO_TDS_DEDUCTED
2510001826,SHORT_TDS
2510001827,EXCESS_TDS
2310001828,NO_TDS_DEDUCTED
2510001829,SHORT_TDS
2510001830,EXCESS_TDS
2510001831,NO_TDS_DEDUCTED
2310001832,SHORT_TDS
2310001833,EXCESS_TDS
2310001834,NO_TDS_DEDUCTED
2310001835,SHORT_TDS
2310001836,EXCESS_TDS
2310001837,NO_TDS_DEDUCTED
2310001838,SHORT_TDS
2310001839,EXCESS_TDS
2510001840,NO_TDS_DEDUCTED
2510001841,SHORT_TDS
2510001842,EXCESS_TDS
2310001843,NO_TDS_DEDUCTED
2310001844,SHORT_TDS
2310001845,EXCESS_TDS
2310001846,NO_TDS_DEDUCTED
2310001847,SHORT_TDS
2510001848,EXCESS_TDS
2310001849,NO_TDS_DEDUCTED
2510001850,SHORT_TDS
2310001851,EXCESS_TDS
2510001852,NO_TDS_DEDUCTED
2510001853,SHORT_TDS
2310001854,EXCESS_TDS
2310001855,NO_TDS_DEDUCTED
2510001856,SHORT_TDS
2510001857,EXCESS_TDS
2510001858,NO_TDS_DEDUCTED
2310001859,SHORT_TDS
2310001860,EXCESS_TDS
2510001861,NO_TDS_DEDUCTED
2310001862,SHORT_TDS
2510001863,EXCESS_TDS
2310001864,NO_TDS_DEDUCTED
2510001865,SHORT_TDS
2310001866,EXCESS_TDS
2310001867,NO_TDS_DEDUCTED
2310001868,SHORT_TDS
2310001869,EXCESS_TDS
2510001870,NO_TDS_DEDUCTED
2310001871,SHORT_TDS
2310001872,EXCESS_TDS
2510001873,NO_TDS_DEDUCTED
2310001874,SHORT_TDS
2310001875,EXCESS_TDS
2510001876,NO_TDS_DEDUCTED
2510001877,SHORT_TDS
2510001878,EXCESS_TDS
2310001879,NO_TDS_DEDUCTED
2310001880,SHORT_TDS
2510001881,EXCESS_TDS
2310001882,NO_TDS_DEDUCTED
2310001883,SHORT_TDS
2310001884,EXCESS_TDS
2510001885,NO_TDS_DEDUCTED
2310001886,SHORT_TDS
2510001887,EXCESS_TDS
2510001888,NO_TDS_DEDUCTED
2310001889,SHORT_TDS
2310001890,EXCESS_TDS
2310001891,NO_TDS_DEDUCTED
2310001892,SHORT_TDS
2510001893,EXCESS_TDS
2510001894,NO_TDS_DEDUCTED
2510001895,SHORT_TDS
2510001896,EXCESS_TDS
2510001897,NO_TDS_DEDUCTED
2510001898,SHORT_TDS
2310001899,EXCESS_TDS
2510001900,NO_TDS_DEDUCTED
2510001901,SHORT_TDS
2510001902,EXCESS_TDS
2510001903,NO_TDS_DEDUCTED
2310001904,SHORT_TDS
2510001905,EXCESS_TDS
2310001906,NO_TDS_DEDUCTED
2310001907,SHORT_TDS
2310001908,EXCESS_TDS
2310001909,NO_TDS_DEDUCTED
2510001910,SHORT_TDS
2310001911,EXCESS_TDS
2310001912,NO_TDS_DEDUCTED
2310001913,SHORT_TDS
2510001914,EXCESS_TDS
2510001915,NO_TDS_DEDUCTED
2510001916,SHORT_TDS
2510001917,EXCESS_TDS
2310001918,NO_TDS_DEDUCTED
2510001919,SHORT_TDS
2310001920,EXCESS_TDS
2510001921,NO_TDS_DEDUCTED
2510001922,SHORT_TDS
2310001923,EXCESS_TDS
2310001924,NO_TDS_DEDUCTED
2510001925,SHORT_TDS
2310001926,EXCESS_TDS
2510001927,NO_TDS_DEDUCTED
2510001928,SHORT_TDS
2510001929,EXCESS_TDS
2310001930,NO_TDS_DEDUCTED
2310001931,SHORT_TDS
2510001932,EXCESS_TDS
2310001933,NO_TDS_DEDUCTED
2310001934,SHORT_TDS
2310001935,EXCESS_TDS
2510001936,NO_TDS_DEDUCTED
2510001937,SHORT_TDS
2310001938,EXCESS_TDS
2310001939,NO_TDS_DEDUCTED
2510001940,SHORT_TDS
2510001941,EXCESS_TDS
2510001942,NO_TDS_DEDUCTED
2510001943,SHORT_TDS
2310001944,EXCESS_TDS
2310001945,NO_TDS_DEDUCTED
2510001946,SHORT_TDS
2510001947,EXCESS_TDS
2510001948,NO_TDS_DEDUCTED
2310001949,SHORT_TDS
2310001950,EXCESS_TDS
2510001951,NO_TDS_DEDUCTED
2310001952,SHORT_TDS
2310001953,EXCESS_TDS
2310001954,NO_TDS_DEDUCTED
2510001955,SHORT_TDS
2310001956,EXCESS_TDS
2510001957,NO_TDS_DEDUCTED
2310001958,SHORT_TDS
2510001959,EXCESS_TDS
2310001960,NO_TDS_DEDUCTED
2510001961,SHORT_TDS
2510001962,EXCESS_TDS
2510001963,NO_TDS_DEDUCTED
2510001964,SHORT_TDS
2310001965,EXCESS_TDS
2510001966,NO_TDS_DEDUCTED
2310001967,SHORT_TDS
2510001968,EXCESS_TDS
2310001969,NO_TDS_DEDUCTED
2310001970,SHORT_TDS
2510001971,EXCESS_TDS
2310001972,NO_TDS_DEDUCTED
2310001973,SHORT_TDS
2510001974,EXCESS_TDS
2510001975,NO_TDS_DEDUCTED
2310001976,SHORT_TDS
2310001977,EXCESS_TDS
2510001978,NO_TDS_DEDUCTED
2310001979,SHORT_TDS
2310001980,EXCESS_TDS
2310001981,NO_TDS_DEDUCTED
2510001982,SHORT_TDS
2310001983,EXCESS_TDS
2310001984,NO_TDS_DEDUCTED
2510001985,SHORT_TDS
2310001986,EXCESS_TDS
2510001987,NO_TDS_DEDUCTED
2310001988,SHORT_TDS
2310001989,EXCESS_TDS
2310001990,NO_TDS_DEDUCTED
2310001991,SHORT_TDS
2510001992,EXCESS_TDS
2310001993,NO_TDS_DEDUCTED
2510001994,SHORT_TDS
2310001995,EXCESS_TDS
2510001996,NO_TDS_DEDUCTED
2510001997,SHORT_TDS
2510001998,EXCESS_TDS
2310001999,NO_TDS_DEDUCTED
2510002000,SHORT_TDS
